                        subject_context                                                                  name operation                                   object_context  reference_result  medusa_result
system_u:system_r:sshd_t:s0-s0:c0.c1023                                       /etc/authselect/authselect.conf     write                       system_u:object_r:etc_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                       /etc/ssh/moduli     write                       system_u:object_r:etc_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                   /etc/ssh/ssh_config     write                       system_u:object_r:etc_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                  /etc/ssh/sshd_config     write                       system_u:object_r:etc_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                           /etc/ssh/ssh_host_ecdsa_key     write                  system_u:object_r:sshd_key_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                       /etc/ssh/ssh_host_ecdsa_key.pub     write                  system_u:object_r:sshd_key_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                         /etc/ssh/ssh_host_ed25519_key     write                  system_u:object_r:sshd_key_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                     /etc/ssh/ssh_host_ed25519_key.pub     write                  system_u:object_r:sshd_key_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                             /etc/ssh/ssh_host_rsa_key     write                  system_u:object_r:sshd_key_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                         /etc/ssh/ssh_host_rsa_key.pub     write                  system_u:object_r:sshd_key_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                    /usr/lib/.build-id     write                       system_u:object_r:lib_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                       /usr/lib/locale     write                    system_u:object_r:locale_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                /usr/bin/nl-fib-lookup     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/pmap     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/tload     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                          /usr/bin/eqn     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                     /usr/bin/cpp2html     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                      /usr/bin/source-highlight-esc.sh     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                 /usr/bin/nf-ct-events     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                   /usr/bin/nf-ct-list     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                  /usr/bin/nf-exp-list     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                     /usr/bin/nf-queue     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                  /usr/bin/nl-addr-add     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                              /usr/bin/nl-class-delete     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                            /usr/bin/nl-classid-lookup     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                         /usr/bin/nl-link-ifindex2name     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                          /usr/bin/top     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                      /usr/bin/bunzip2     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                       /usr/bin/gencat     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                      /usr/bin/getconf     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                       /usr/bin/getent     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/iconv     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/ld.so     write                     system_u:object_r:ld_so_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                          /usr/bin/ldd     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                       /usr/bin/locale     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                    /usr/bin/localedef     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/pldd     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                      /usr/bin/sotruss     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/sprof     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                     /usr/bin/tzselect     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/zdump     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                    /usr/bin/ntfsmount     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                      /usr/bin/zstdcat     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/ctags     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                    /usr/bin/optscript     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                /usr/bin/nl-cls-delete     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/rnano     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                 /usr/bin/dbus-monitor     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                       /usr/bin/uptime     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/geqn     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                 /usr/bin/check-regexp     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                    /usr/bin/java2html     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                    /usr/bin/source-highlight-settings     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                    /usr/bin/nf-ct-add     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                   /usr/bin/nf-exp-add     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                       /usr/bin/nf-log     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                   /usr/bin/nf-monitor     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                               /usr/bin/nl-addr-delete     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                 /usr/bin/nl-class-add     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                              /usr/bin/nl-link-enslave     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                 /usr/bin/nl-link-list     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                           /usr/bin/ps     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                     /usr/bin/zstdgrep     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/alias     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/bash     write                system_u:object_r:shell_exec_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                      /usr/bin/bashbug     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                   /usr/bin/bashbug-64     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                           /usr/bin/bg     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                           /usr/bin/cd     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                      /usr/bin/command     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                           /usr/bin/fc     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                           /usr/bin/fg     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                      /usr/bin/getopts     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/hash     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/jobs     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/read     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                           /usr/bin/sh     write                system_u:object_r:shell_exec_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/type     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                       /usr/bin/ulimit     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/umask     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                      /usr/bin/unalias     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/wait     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                     /usr/bin/zstdless     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                     /usr/bin/mkpasswd     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                    /usr/bin/dbus-send     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                       /usr/bin/vmstat     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/gpic     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                   /usr/bin/xmlcatalog     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                      /usr/bin/xmllint     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                       /usr/bin/zstdmt     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/xmlwf     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                       /usr/bin/lsattr     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                    /usr/bin/gpg-error     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/bzcat     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                      /usr/bin/p11-kit     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/pzstd     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/cpio     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                         /usr/bin/idiag-socket-details     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                             /usr/bin/cyrusbdb2current     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/free     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/gtbl     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/trust     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/pgrep     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/file     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/pidof     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                       /usr/bin/keyctl     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/zstd     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/neqn     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                     /usr/bin/hunspell     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                   /usr/bin/nl-cls-add     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                  /usr/bin/nl-cls-list     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/bzcmp     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                 /usr/bin/nl-addr-list     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                          /usr/bin/pic     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                          /usr/bin/cmp     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/diff     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/diff3     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/sdiff     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                       /usr/bin/chattr     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                   /usr/bin/mmdblookup     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/nano     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/pwdx     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                      /usr/bin/slabtop     write                       system_u:object_r:bin_t:s0                 0              0
