                        subject_context                                           name operation                                   object_context  reference_result  medusa_result
system_u:system_r:sshd_t:s0-s0:c0.c1023                              /run/rsyslogd.pid     write           system_u:object_r:syslogd_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /run/irqbalance      read        system_u:object_r:irqbalance_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /run/irqbalance     write        system_u:object_r:irqbalance_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                  /run/.heim_org.h5l.kcm-socket      read              system_u:object_r:sssd_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                  /run/.heim_org.h5l.kcm-socket     write              system_u:object_r:sssd_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                     /run/pcscd      read             system_u:object_r:pcscd_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                     /run/pcscd     write             system_u:object_r:pcscd_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /run/auditd.pid      read            system_u:object_r:auditd_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /run/auditd.pid     write            system_u:object_r:auditd_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                     /run/media      read                       system_u:object_r:mnt_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                     /run/media     write                       system_u:object_r:mnt_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                    /run/motd.d     write              system_u:object_r:motd_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                      /run/motd     write              system_u:object_r:motd_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                            /run/setroubleshoot      read    system_u:object_r:setroubleshoot_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                            /run/setroubleshoot     write    system_u:object_r:setroubleshoot_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                     /run/samba      read              system_u:object_r:smbd_var_run_t:s0                 0              1
