                        subject_context                                      name operation                                   object_context  reference_result  medusa_result
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /dev/rtc0      read              system_u:object_r:clock_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                              /dev/usbmon2      read             system_u:object_r:usbmon_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                              /dev/usbmon1      read             system_u:object_r:usbmon_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                              /dev/usbmon0      read             system_u:object_r:usbmon_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                              /dev/udmabuf      read                system_u:object_r:dma_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/nvram      read              system_u:object_r:nvram_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /dev/hpet      read              system_u:object_r:clock_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS31      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS30      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS29      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS28      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS27      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS26      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS25      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS24      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS23      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS22      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS21      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS20      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS19      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS18      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS17      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS16      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS15      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS14      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS13      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS12      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS11      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/ttyS10      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/ttyS9      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/ttyS8      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/ttyS7      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/ttyS6      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/ttyS5      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/ttyS4      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/ttyS3      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/ttyS2      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/ttyS1      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/ttyS0      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /dev/ptmx      read                      system_u:object_r:ptmx_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/autofs      read             system_u:object_r:autofs_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                          /dev/userfaultfd      read                    system_u:object_r:device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                             /dev/snapshot      read                  system_u:object_r:apm_bios_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/hwrng      read             system_u:object_r:random_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty63      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty62      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty61      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty60      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty59      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty58      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty57      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty56      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty55      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty54      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty53      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty52      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty51      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty50      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty49      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty48      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty47      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty46      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty45      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty44      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty43      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty42      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty41      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty40      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty39      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty38      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty37      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty36      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty35      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty34      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty33      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty32      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty31      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty30      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty29      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty28      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty27      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty26      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty25      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty24      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty23      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty22      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty21      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty20      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty19      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty18      read                system_u:object_r:tty_device_t:s0                 0              1
