             subject_context                                                         name operation                               object_context  reference_result  medusa_result
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/11/48c8859827b3020d9b06811d7e36c61ee90ab5      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/13/170d41d3972188f91edbcf7be5ae52ad56340c      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/19/c8ba2f6a3a1ebdaabf5f1c8563034f41b1d199      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/1b/f017e8e6703d6b53532ff5a90121f989166d8a      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/20/e076583a2a21e3f2284f1f771eb7a6ff646f0c      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/25/aac5fa9d43f8a08a1f548516d6e73d8d67ffec      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/26/38693c1b0f9daea1be3ff4e87826df77309fcf      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/30/47c19cdb49e8e7b21102b17f168f29fb2a072c      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/30/60c3547e8c316aaea6cb9a48455406695b8e5e      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/31/780ca3d20bf6283326fd8688b94301f9646179      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/35/d794be2f95d6a1dd01561e11859a7fa5f6fa78      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/35/fda2557cb262edd167733d817a26ca8a8a27c8      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/37/c7eb9109ff558b65290a075d7bc08e45a4caa7      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/3a/cceab0514e43fd8b96aa6f6eec98e5c8277dcb      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/3c/cb2b105ea3da9e3e5347adac738aa539a3a513      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/3f/88b241202773006ab4fb3415b1a98806b84987      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/3f/d0c0c1bc194c398d109af975345223c25df36c      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/43/a79a45f3f20a12638d0b6e8841eed35f9f5efb      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/48/782c288012f60d5b3f994bb316d5260692337f      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/4f/5436471dc5d90d8b856d41745713daf29b1d12      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/53/5a83a1956bdc28b5fb2370d7d715a5f4007220      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/55/ce10ad14f864a2a6443589ecd321d616aaa9c9      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/57/6592518b561013a80281abad6072086c5e64c3      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/5d/ce29752bc565b9d67f5b3ccefd30fb41cd49d8      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/60/e9c1c6ee94f98bec7774cc639d0e8017dcb4d4      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/61/b0d5af11ab6d1857b52ad5a934de4aebab1454      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/62/ee5cce7cef3d0285e18e12801b9674fed9dd6e      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/6a/bffc00b87f12d93f4cb460693b3eb9a3afd7dc      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/6c/47da6d0fe7150c77844f232e1562f6f1a729d2      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/71/4efac0e51ce3e05062196ab95d0519d2b6e6c5      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/75/280a3cdd961dd04d83e1d45e576b878251bd08      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/76/bb4c216625ebb978287f64b756f13d5db0546d      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/78/aedd3ea81f0487bb73ba5f37d8da5b9b9f9fb7      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/7e/02ea18eddf06172e8bf9d5b1090284b77ddf01      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/7f/285db66c7b42a39c1d69a9d72600c91c0b5cd2      read         system_u:object_r:httpd_modules_t:s0                 1              0
