                      subject_context                                                                  name operation                                         object_context  reference_result  medusa_result
system_u:system_r:postfix_master_t:s0                                                       /etc/login.defs     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                             /etc/virc     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                         /etc/gshadow-      read                          system_u:object_r:shadow_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                         /etc/gshadow-     write                          system_u:object_r:shadow_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                  /etc/trusted-key.key     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                       /etc/modprobe.d      read                    system_u:object_r:modules_conf_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                       /etc/modprobe.d     write                    system_u:object_r:modules_conf_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                       /etc/cron.daily     write                             system_u:object_r:bin_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/sudoers     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/passwd-     write                     system_u:object_r:passwd_file_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/shadow-      read                          system_u:object_r:shadow_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/shadow-     write                          system_u:object_r:shadow_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                     /etc/libuser.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/profile.d     write                             system_u:object_r:bin_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/.pwd.lock     write                     system_u:object_r:passwd_file_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                           /etc/group-     write                     system_u:object_r:passwd_file_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                     /etc/fprintd.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /etc/cron.hourly     write                             system_u:object_r:bin_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/unbound      read                      system_u:object_r:named_conf_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/unbound     write                      system_u:object_r:named_conf_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                           /etc/bashrc     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/csh.cshrc     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/csh.login     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /etc/environment     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                       /etc/ethertypes     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/exports      read                         system_u:object_r:exports_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/exports     write                         system_u:object_r:exports_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /etc/filesystems     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                            /etc/group     write                     system_u:object_r:passwd_file_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/gshadow      read                          system_u:object_r:shadow_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/gshadow     write                          system_u:object_r:shadow_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/host.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                            /etc/hosts     write                        system_u:object_r:net_conf_t:s0                 0              0
