             subject_context                                                         name operation                                object_context  reference_result  medusa_result
system_u:system_r:httpd_t:s0                                             /etc/chrony.conf      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                             /etc/man_db.conf      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                           /etc/updatedb.conf      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                              /etc/whois.conf      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                 /etc/mailcap      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                              /etc/mime.types      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                   /etc/dconf      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                             /etc/resolv.conf      read               system_u:object_r:net_conf_t:s0                 1              0
system_u:system_r:httpd_t:s0                                           /etc/nsswitch.conf      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                               /etc/localtime      read                 system_u:object_r:locale_t:s0                 1              0
system_u:system_r:httpd_t:s0                                             /etc/locale.conf      read                 system_u:object_r:locale_t:s0                 1              0
system_u:system_r:httpd_t:s0                                           /etc/vconsole.conf      read                 system_u:object_r:locale_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                /etc/hostname      read           system_u:object_r:hostname_etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                /etc/.updated      read            system_u:object_r:etc_runtime_t:s0                 1              0
system_u:system_r:httpd_t:s0                                             /etc/asound.conf      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                  /etc/UPower      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                   /etc/glvnd      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                  /etc/ostree      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                  /etc/vulkan      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                 /etc/geoclue      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                          /etc/appstream.conf      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                   /etc/pulse      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                             /etc/wireplumber      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                               /etc/fuse.conf      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                              /etc/rygel.conf      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                 /etc/texlive      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                  /etc/openal      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                          /etc/Trolltech.conf      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                           /etc/flexiblasrc.d      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                             /etc/flexiblasrc      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                              /etc/libpaper.d      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                               /etc/papersize      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                        /etc/sepolicyanalysis      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                   /etc/vimrc      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                        /etc/postgresql-setup      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                    /etc/fish      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                              /etc/gtags.conf      read                    system_u:object_r:etc_t:s0                 1              0
system_u:system_r:httpd_t:s0                                                   /etc/httpd      read           system_u:object_r:httpd_config_t:s0                 1              0
system_u:system_r:httpd_t:s0                                      /run/httpd/htcacheclean      read          system_u:object_r:httpd_var_run_t:s0                 1              0
system_u:system_r:httpd_t:s0                                      /run/httpd/htcacheclean     write          system_u:object_r:httpd_var_run_t:s0                 1              0
system_u:system_r:httpd_t:s0                                            /etc/httpd/conf.d      read           system_u:object_r:httpd_config_t:s0                 1              0
system_u:system_r:httpd_t:s0                                              /etc/httpd/conf      read           system_u:object_r:httpd_config_t:s0                 1              0
system_u:system_r:httpd_t:s0                                    /etc/httpd/conf.modules.d      read           system_u:object_r:httpd_config_t:s0                 1              0
system_u:system_r:httpd_t:s0                                           /etc/httpd/modules      read          system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0                                               /etc/httpd/run      read          system_u:object_r:httpd_var_run_t:s0                 1              0
system_u:system_r:httpd_t:s0                                               /etc/httpd/run     write          system_u:object_r:httpd_var_run_t:s0                 1              0
system_u:system_r:httpd_t:s0                                             /etc/httpd/state      read          system_u:object_r:httpd_var_lib_t:s0                 1              0
